,count,freq
relish,30,0.008081896551724138
particular,40,0.010775862068965518
incurring,2,0.0005387931034482759
seemingly,1,0.00026939655172413793
studied,27,0.007273706896551724
exhorting,4,0.0010775862068965517
factionalism,4,0.0010775862068965517
drama,1,0.00026939655172413793
filled,67,0.01804956896551724
gates,8,0.0021551724137931034
misconceptions,1,0.00026939655172413793
utmost,21,0.005657327586206897
allround,1,0.00026939655172413793
uddesavibhanga,1,0.00026939655172413793
assailing,3,0.0008081896551724138
demands,3,0.0008081896551724138
harlots,1,0.00026939655172413793
gautama,1,0.00026939655172413793
udānavarga,4,0.0010775862068965517
formed,3,0.0008081896551724138
ceased,66,0.017780172413793104
mistakes,6,0.0016163793103448276
hearingproperty,1,0.00026939655172413793
thorns,4,0.0010775862068965517
imagines,2,0.0005387931034482759
cognized,63,0.01697198275862069
lawless,1,0.00026939655172413793
tadangavinaya,1,0.00026939655172413793
desperate,1,0.00026939655172413793
vitiharananam,1,0.00026939655172413793
overcomes,3,0.0008081896551724138
factors,319,0.0859375
ghana,2,0.0005387931034482759
earning,2,0.0005387931034482759
kicking,1,0.00026939655172413793
attainment,224,0.0603448275862069
reminding,1,0.00026939655172413793
examining,23,0.006196120689655173
prayer,4,0.0010775862068965517
grip,6,0.0016163793103448276
rāhus,1,0.00026939655172413793
adherence,5,0.0013469827586206897
licchavis,26,0.007004310344827586
swinging,1,0.00026939655172413793
digestion,6,0.0016163793103448276
compose,1,0.00026939655172413793
jangamanam,1,0.00026939655172413793
stimulus,1,0.00026939655172413793
bit,35,0.009428879310344827
club,1,0.00026939655172413793
lasting,19,0.0051185344827586205
express,4,0.0010775862068965517
atthakarana,1,0.00026939655172413793
sanskrit,20,0.005387931034482759
unhurriedly,1,0.00026939655172413793
vacanehi,2,0.0005387931034482759
nineteen,1,0.00026939655172413793
anguttara,15,0.004040948275862069
niddesavara,3,0.0008081896551724138
observance,35,0.009428879310344827
scents,59,0.015894396551724137
treasure,74,0.01993534482758621
paragraphs,6,0.0016163793103448276
aniccadinam,1,0.00026939655172413793
intoxication,55,0.014816810344827586
mares,11,0.002963362068965517
dwellers,3,0.0008081896551724138
obeyed,1,0.00026939655172413793
digs,2,0.0005387931034482759
glimpse,4,0.0010775862068965517
katthakas,1,0.00026939655172413793
catummaharajika,2,0.0005387931034482759
sukhamicchanta,1,0.00026939655172413793
delectable,1,0.00026939655172413793
risk,9,0.0024245689655172415
boastful,2,0.0005387931034482759
attraction,24,0.00646551724137931
lie,84,0.022629310344827586
placid,3,0.0008081896551724138
doers,2,0.0005387931034482759
uparupari,1,0.00026939655172413793
wakefulness,23,0.006196120689655173
superfluous,1,0.00026939655172413793
pajapatibrahma,1,0.00026939655172413793
enumerations,1,0.00026939655172413793
patitthaya,1,0.00026939655172413793
wellorganized,1,0.00026939655172413793
simplest,6,0.0016163793103448276
tear,7,0.0018857758620689656
vannato,1,0.00026939655172413793
integrationsuccession,1,0.00026939655172413793
phālo,1,0.00026939655172413793
exegesis,6,0.0016163793103448276
reclusive,11,0.002963362068965517
infantry,14,0.003771551724137931
posture,48,0.01293103448275862
confusing,2,0.0005387931034482759
gift,123,0.033135775862068964
chastened,6,0.0016163793103448276
tihamatam,1,0.00026939655172413793
narrated,1,0.00026939655172413793
piling,2,0.0005387931034482759
rinsed,2,0.0005387931034482759
nondhammas,1,0.00026939655172413793
paritassati,2,0.0005387931034482759
ayyaputta,1,0.00026939655172413793
gossip,21,0.005657327586206897
cowherds,3,0.0008081896551724138
buddhaghosas,1,0.00026939655172413793
extending,20,0.005387931034482759
dhatu,19,0.0051185344827586205
brusque,1,0.00026939655172413793
austerity,10,0.0026939655172413795
dribblespit,4,0.0010775862068965517
crown,13,0.003502155172413793
bhavangamanasankhato,1,0.00026939655172413793
precious,24,0.00646551724137931
dhavajalika,5,0.0013469827586206897
rightliving,2,0.0005387931034482759
cite,1,0.00026939655172413793
vatthu,5,0.0013469827586206897
untying,1,0.00026939655172413793
recollect,39,0.01050646551724138
grace,2,0.0005387931034482759
breathes,68,0.018318965517241378
anopama,2,0.0005387931034482759
nourishing,9,0.0024245689655172415
custom,3,0.0008081896551724138
ayam,7,0.0018857758620689656
farsighted,8,0.0021551724137931034
tubers,1,0.00026939655172413793
restrained,86,0.023168103448275863
sampajañña,9,0.0024245689655172415
trampled,4,0.0010775862068965517
infused,16,0.004310344827586207
unpleasantly,6,0.0016163793103448276
force,30,0.008081896551724138
represent,1,0.00026939655172413793
malevolent,14,0.003771551724137931
viraaga,2,0.0005387931034482759
smallhearted,5,0.0013469827586206897
skinoil,7,0.0018857758620689656
asamapekkhana,1,0.00026939655172413793
bulky,2,0.0005387931034482759
neitherpainful,1,0.00026939655172413793
oblationdishes,1,0.00026939655172413793
plus,2,0.0005387931034482759
propounds,5,0.0013469827586206897
redlotuses,1,0.00026939655172413793
objectify,4,0.0010775862068965517
ñanena,1,0.00026939655172413793
excreta,1,0.00026939655172413793
divinitys,2,0.0005387931034482759
travelers,1,0.00026939655172413793
resistance,50,0.013469827586206896
wanders,21,0.005657327586206897
dismounted,2,0.0005387931034482759
sorry,2,0.0005387931034482759
bhavabhavesu,1,0.00026939655172413793
singing,27,0.007273706896551724
foolishly,6,0.0016163793103448276
cremated,1,0.00026939655172413793
experienced,266,0.07165948275862069
uncensured,1,0.00026939655172413793
tathaagate,1,0.00026939655172413793
notinvain,1,0.00026939655172413793
royal,135,0.03636853448275862
penchant,1,0.00026939655172413793
actually,418,0.11260775862068965
grammatically,3,0.0008081896551724138
torpor,72,0.01939655172413793
bet,1,0.00026939655172413793
flowering,10,0.0026939655172413795
concept,17,0.0045797413793103444
illuminate,1,0.00026939655172413793
sugata,11,0.002963362068965517
avakkanti,2,0.0005387931034482759
seas,1,0.00026939655172413793
pancakkhandha,1,0.00026939655172413793
abodes,36,0.009698275862068966
roughness,1,0.00026939655172413793
dominate,1,0.00026939655172413793
sassatavaadaa,1,0.00026939655172413793
puritybywater,2,0.0005387931034482759
upagantabbato,1,0.00026939655172413793
investigations,5,0.0013469827586206897
nikaaya,11,0.002963362068965517
complaint,2,0.0005387931034482759
upanemisa,1,0.00026939655172413793
wellknown,16,0.004310344827586207
uplifted,6,0.0016163793103448276
sahavipassanaaya,1,0.00026939655172413793
longeared,1,0.00026939655172413793
ceremony,23,0.006196120689655173
cscd,3,0.0008081896551724138
vokara,1,0.00026939655172413793
paṭisalla,1,0.00026939655172413793
allays,15,0.004040948275862069
vasitthi,1,0.00026939655172413793
affronted,1,0.00026939655172413793
cattleman,2,0.0005387931034482759
chickenheads,1,0.00026939655172413793
good,1352,0.3642241379310345
crevices,2,0.0005387931034482759
sliding,3,0.0008081896551724138
modifying,1,0.00026939655172413793
dogmas,4,0.0010775862068965517
strenuousness,1,0.00026939655172413793
theravaada,9,0.0024245689655172415
standardbearers,2,0.0005387931034482759
sorrow,356,0.09590517241379311
overturned,50,0.013469827586206896
possession,24,0.00646551724137931
reexamine,2,0.0005387931034482759
slim,1,0.00026939655172413793
separation,19,0.0051185344827586205
subcomy,26,0.007004310344827586
restricts,2,0.0005387931034482759
fortunes,1,0.00026939655172413793
startled,1,0.00026939655172413793
tonight,9,0.0024245689655172415
demonstrable,9,0.0024245689655172415
headanointed,7,0.0018857758620689656
cats,3,0.0008081896551724138
welldeveloped,15,0.004040948275862069
wellwoven,1,0.00026939655172413793
obscure,7,0.0018857758620689656
dakkho,1,0.00026939655172413793
poisonskills,1,0.00026939655172413793
infatuated,27,0.007273706896551724
parks,8,0.0021551724137931034
cup,6,0.0016163793103448276
govern,1,0.00026939655172413793
appoint,1,0.00026939655172413793
altered,3,0.0008081896551724138
tetter,1,0.00026939655172413793
sensual,493,0.1328125
stainless,24,0.00646551724137931
onesixteenth,3,0.0008081896551724138
gotama,779,0.20985991379310345
foolishness,4,0.0010775862068965517
wellstated,5,0.0013469827586206897
asubhakammatthana,1,0.00026939655172413793
patiladdha,1,0.00026939655172413793
samyojanassa,2,0.0005387931034482759
injured,4,0.0010775862068965517
sesavatis,1,0.00026939655172413793
paired,2,0.0005387931034482759
worrying,5,0.0013469827586206897
thingbase,1,0.00026939655172413793
roofed,49,0.013200431034482759
twentynine,1,0.00026939655172413793
refraining,50,0.013469827586206896
beings,1130,0.30441810344827586
takers,1,0.00026939655172413793
dustrealms,1,0.00026939655172413793
aggalava,3,0.0008081896551724138
gracious,4,0.0010775862068965517
shelf,4,0.0010775862068965517
deceits,2,0.0005387931034482759
crudest,1,0.00026939655172413793
aratim,1,0.00026939655172413793
ripening,29,0.0078125
outward,9,0.0024245689655172415
erosion,1,0.00026939655172413793
phusitva,2,0.0005387931034482759
acknowledgement,1,0.00026939655172413793
abolish,3,0.0008081896551724138
thite,1,0.00026939655172413793
calculation,4,0.0010775862068965517
spontaneously,52,0.014008620689655173
pacchato,1,0.00026939655172413793
attracts,1,0.00026939655172413793
dittha,1,0.00026939655172413793
sattha,1,0.00026939655172413793
antarantara,1,0.00026939655172413793
throats,2,0.0005387931034482759
bordering,1,0.00026939655172413793
laysupporter,1,0.00026939655172413793
cutters,1,0.00026939655172413793
whos,45,0.012122844827586207
virtuefoundation,1,0.00026939655172413793
cappeller,2,0.0005387931034482759
purulent,1,0.00026939655172413793
unexalted,2,0.0005387931034482759
ariyaa,1,0.00026939655172413793
illnesses,3,0.0008081896551724138
ascetics,38,0.010237068965517241
following,189,0.05091594827586207
disagreed,6,0.0016163793103448276
manages,1,0.00026939655172413793
honored,67,0.01804956896551724
pure,311,0.08378232758620689
eschewing,1,0.00026939655172413793
betweenthetwo,1,0.00026939655172413793
playing,25,0.006734913793103448
attli,1,0.00026939655172413793
mortals,11,0.002963362068965517
stamina,4,0.0010775862068965517
read,34,0.009159482758620689
bedding,15,0.004040948275862069
fang,1,0.00026939655172413793
resultant,5,0.0013469827586206897
orpiment,4,0.0010775862068965517
baseness,2,0.0005387931034482759
consummate,285,0.07677801724137931
anguttarapan,1,0.00026939655172413793
somanassamaya,1,0.00026939655172413793
amarāvikkhepavāda,1,0.00026939655172413793
blight,4,0.0010775862068965517
pleased,47,0.012661637931034482
onewellgone,16,0.004310344827586207
khamanti,2,0.0005387931034482759
rashly,2,0.0005387931034482759
janati,2,0.0005387931034482759
petals,1,0.00026939655172413793
vehicle,17,0.0045797413793103444
filthy,9,0.0024245689655172415
abstaining,51,0.013739224137931034
himherself,12,0.003232758620689655
attano,5,0.0013469827586206897
mixes,3,0.0008081896551724138
crafts,15,0.004040948275862069
brethren,6,0.0016163793103448276
nonmaterial,6,0.0016163793103448276
payaga,2,0.0005387931034482759
occasion,721,0.19423491379310345
vansans,1,0.00026939655172413793
ingredients,1,0.00026939655172413793
covetous,33,0.008890086206896552
dissociation,2,0.0005387931034482759
shack,5,0.0013469827586206897
steadfastness,8,0.0021551724137931034
meditation,324,0.08728448275862069
temper,1,0.00026939655172413793
opposite,6,0.0016163793103448276
aggravated,3,0.0008081896551724138
heshe,112,0.03017241379310345
accuta,1,0.00026939655172413793
nourished,16,0.004310344827586207
joyous,11,0.002963362068965517
nonquaking,1,0.00026939655172413793
lokayatika,1,0.00026939655172413793
wavering,22,0.005926724137931034
percipient,147,0.03960129310344827
pārājika,2,0.0005387931034482759
rumored,2,0.0005387931034482759
sweetsmelling,1,0.00026939655172413793
look,103,0.02774784482758621
flat,3,0.0008081896551724138
nonrelatedness,4,0.0010775862068965517
corporeality,30,0.008081896551724138
verambha,1,0.00026939655172413793
exclaiming,3,0.0008081896551724138
beggars,1,0.00026939655172413793
dungbeetle,2,0.0005387931034482759
sifting,7,0.0018857758620689656
sampajanakari,1,0.00026939655172413793
nearby,5,0.0013469827586206897
jealousy,7,0.0018857758620689656
bhuutam,2,0.0005387931034482759
udaayii,10,0.0026939655172413795
aahaara,1,0.00026939655172413793
flickers,1,0.00026939655172413793
equanimous,124,0.0334051724137931
resthouse,11,0.002963362068965517
craftyminded,1,0.00026939655172413793
viharanto,1,0.00026939655172413793
resentment,21,0.005657327586206897
basically,1,0.00026939655172413793
heritage,3,0.0008081896551724138
vicara,3,0.0008081896551724138
reminds,15,0.004040948275862069
bone,75,0.020204741379310345
cuulasotaapannaa,1,0.00026939655172413793
gavi,1,0.00026939655172413793
traversing,1,0.00026939655172413793
quivering,1,0.00026939655172413793
skins,4,0.0010775862068965517
neighbourhood,2,0.0005387931034482759
collyrium,2,0.0005387931034482759
belatthaputta,7,0.0018857758620689656
dvijam,1,0.00026939655172413793
wikimedia,1,0.00026939655172413793
vexes,1,0.00026939655172413793
kesakambalins,1,0.00026939655172413793
aquatic,1,0.00026939655172413793
cracks,3,0.0008081896551724138
zen,6,0.0016163793103448276
incurred,2,0.0005387931034482759
brutal,8,0.0021551724137931034
nurses,1,0.00026939655172413793
tatotala,1,0.00026939655172413793
clasped,3,0.0008081896551724138
millennia,4,0.0010775862068965517
phrasing,11,0.002963362068965517
thaane,1,0.00026939655172413793
unattained,7,0.0018857758620689656
sassatam,1,0.00026939655172413793
ungreedy,3,0.0008081896551724138
fatigue,7,0.0018857758620689656
parato,2,0.0005387931034482759
veluvan,1,0.00026939655172413793
agitation,81,0.021821120689655173
stump,61,0.016433189655172414
humbly,2,0.0005387931034482759
relative,11,0.002963362068965517
fling,7,0.0018857758620689656
patta,2,0.0005387931034482759
bodymindfulness,12,0.003232758620689655
starveling,1,0.00026939655172413793
gullies,5,0.0013469827586206897
aritthanemi,1,0.00026939655172413793
avimuttam,1,0.00026939655172413793
exhortation,19,0.0051185344827586205
vippharaggahanena,1,0.00026939655172413793
computation,1,0.00026939655172413793
endeavors,10,0.0026939655172413795
wreaths,3,0.0008081896551724138
consistently,3,0.0008081896551724138
aruupaloka,2,0.0005387931034482759
association,42,0.011314655172413793
finest,5,0.0013469827586206897
mindandmateriality,1,0.00026939655172413793
vimuccati,1,0.00026939655172413793
yuganandhatthena,1,0.00026939655172413793
feelingcontemplation,6,0.0016163793103448276
charnelground,5,0.0013469827586206897
lowering,3,0.0008081896551724138
stuff,2,0.0005387931034482759
yadi,1,0.00026939655172413793
pea,2,0.0005387931034482759
expiable,1,0.00026939655172413793
ageing,1,0.00026939655172413793
dominance,4,0.0010775862068965517
founded,25,0.006734913793103448
throws,7,0.0018857758620689656
dhammavision,2,0.0005387931034482759
nowadays,2,0.0005387931034482759
vutthito,1,0.00026939655172413793
mindobject,6,0.0016163793103448276
reappears,127,0.03421336206896552
par,7,0.0018857758620689656
ordination,27,0.007273706896551724
digunam,1,0.00026939655172413793
rinsings,1,0.00026939655172413793
ingenuity,2,0.0005387931034482759
noninjurious,11,0.002963362068965517
muzzle,6,0.0016163793103448276
regarding,67,0.01804956896551724
locus,1,0.00026939655172413793
spots,4,0.0010775862068965517
actionmaking,1,0.00026939655172413793
padutthena,1,0.00026939655172413793
hailed,1,0.00026939655172413793
properly,43,0.011584051724137932
authorized,6,0.0016163793103448276
coach,2,0.0005387931034482759
notdhamma,2,0.0005387931034482759
rip,4,0.0010775862068965517
stilling,93,0.025053879310344827
spirit,36,0.009698275862068966
brick,4,0.0010775862068965517
egg,8,0.0021551724137931034
foreseeing,1,0.00026939655172413793
uniform,4,0.0010775862068965517
combed,1,0.00026939655172413793
usumam,1,0.00026939655172413793
clarified,4,0.0010775862068965517
obtains,17,0.0045797413793103444
blind,110,0.029633620689655173
unseasonable,1,0.00026939655172413793
indicate,11,0.002963362068965517
interrogates,5,0.0013469827586206897
team,2,0.0005387931034482759
belt,3,0.0008081896551724138
gaunt,1,0.00026939655172413793
selves,2,0.0005387931034482759
pacing,18,0.004849137931034483
separates,2,0.0005387931034482759
anaagaami,1,0.00026939655172413793
nissinno,1,0.00026939655172413793
jayaddisa,3,0.0008081896551724138
xxii,2,0.0005387931034482759
unexcited,1,0.00026939655172413793
likelihood,2,0.0005387931034482759
designating,1,0.00026939655172413793
concord,43,0.011584051724137932
harshsounding,6,0.0016163793103448276
wellfarer,3,0.0008081896551724138
modes,128,0.034482758620689655
wellcome,1,0.00026939655172413793
according,272,0.07327586206896551
pathcategory,1,0.00026939655172413793
converts,1,0.00026939655172413793
lions,28,0.007543103448275862
existence,236,0.06357758620689655
nonopposition,5,0.0013469827586206897
anupassananam,2,0.0005387931034482759
caused,83,0.02235991379310345
bho,2,0.0005387931034482759
emancipations,6,0.0016163793103448276
hour,16,0.004310344827586207
security,34,0.009159482758620689
cultivated,58,0.015625
attha,7,0.0018857758620689656
consciousnesswithouthate,1,0.00026939655172413793
vajji,3,0.0008081896551724138
nonattainment,1,0.00026939655172413793
afflicted,53,0.014278017241379311
contemplativerespect,1,0.00026939655172413793
hingu,1,0.00026939655172413793
meditationsubjects,2,0.0005387931034482759
commotion,4,0.0010775862068965517
fiveconstituentexistence,1,0.00026939655172413793
wander,81,0.021821120689655173
intrinsic,1,0.00026939655172413793
spurred,2,0.0005387931034482759
bhaddiya,66,0.017780172413793104
man,1063,0.2863685344827586
cohabit,2,0.0005387931034482759
compass,2,0.0005387931034482759
numbering,3,0.0008081896551724138
streamattainment,2,0.0005387931034482759
ñaanena,1,0.00026939655172413793
sati,13,0.003502155172413793
nirujjhatiti,1,0.00026939655172413793
pigeoncolored,1,0.00026939655172413793
toranavatthu,6,0.0016163793103448276
sensitivity,1,0.00026939655172413793
charcoals,2,0.0005387931034482759
consonance,8,0.0021551724137931034
hopedfor,1,0.00026939655172413793
normal,7,0.0018857758620689656
reconciler,1,0.00026939655172413793
painted,6,0.0016163793103448276
rugs,18,0.004849137931034483
ñaanasampayutta,1,0.00026939655172413793
faithful,28,0.007543103448275862
pierced,23,0.006196120689655173
hyena,5,0.0013469827586206897
inconstant,621,0.16729525862068967
massaged,2,0.0005387931034482759
principal,16,0.004310344827586207
attaanam,1,0.00026939655172413793
contiguity,1,0.00026939655172413793
eighteen,30,0.008081896551724138
naturally,21,0.005657327586206897
workmans,1,0.00026939655172413793
maalunkyaputtas,1,0.00026939655172413793
woodchip,1,0.00026939655172413793
writings,2,0.0005387931034482759
pulverizes,2,0.0005387931034482759
work,144,0.03879310344827586
soandso,14,0.003771551724137931
hoof,9,0.0024245689655172415
builds,4,0.0010775862068965517
para,2,0.0005387931034482759
oblivious,11,0.002963362068965517
precedes,1,0.00026939655172413793
unmoving,2,0.0005387931034482759
gear,1,0.00026939655172413793
nāma,1,0.00026939655172413793
vow,1,0.00026939655172413793
illness,137,0.0369073275862069
frail,5,0.0013469827586206897
saccakas,1,0.00026939655172413793
mahapañha,1,0.00026939655172413793
blamable,15,0.004040948275862069
wages,3,0.0008081896551724138
reap,13,0.003502155172413793
stopped,39,0.01050646551724138
behaved,1,0.00026939655172413793
ripen,28,0.007543103448275862
bhikkhufriends,1,0.00026939655172413793
smoking,2,0.0005387931034482759
ramparts,21,0.005657327586206897
similar,81,0.021821120689655173
nivaranadi,1,0.00026939655172413793
duties,60,0.016163793103448277
ornaments,19,0.0051185344827586205
broods,2,0.0005387931034482759
dress,10,0.0026939655172413795
alter,5,0.0013469827586206897
extolled,28,0.007543103448275862
dhaniyas,2,0.0005387931034482759
jetavana,18,0.004849137931034483
circumambulate,6,0.0016163793103448276
coaches,1,0.00026939655172413793
bhavassa,2,0.0005387931034482759
fellowship,27,0.007273706896551724
seniors,1,0.00026939655172413793
yasadatta,1,0.00026939655172413793
visibly,1,0.00026939655172413793
assemblies,20,0.005387931034482759
parody,1,0.00026939655172413793
calming,74,0.01993534482758621
tathaagato,2,0.0005387931034482759
contrasts,1,0.00026939655172413793
suraamerayamajjapamaadatthaanaa,1,0.00026939655172413793
originates,6,0.0016163793103448276
equanimity,461,0.12419181034482758
unconcerned,9,0.0024245689655172415
aññampi,1,0.00026939655172413793
little,157,0.042295258620689655
skull,8,0.0021551724137931034
dhammadevotees,2,0.0005387931034482759
upward,15,0.004040948275862069
chopped,2,0.0005387931034482759
saffroncolored,1,0.00026939655172413793
expose,1,0.00026939655172413793
showered,1,0.00026939655172413793
medicines,5,0.0013469827586206897
atthehiti,1,0.00026939655172413793
madam,7,0.0018857758620689656
blinded,16,0.004310344827586207
diseases,14,0.003771551724137931
cupped,1,0.00026939655172413793
upanaha,1,0.00026939655172413793
mountains,48,0.01293103448275862
sakkara,1,0.00026939655172413793
base,84,0.022629310344827586
pubba,2,0.0005387931034482759
vedayitasukha,3,0.0008081896551724138
indicates,20,0.005387931034482759
layfollower,11,0.002963362068965517
modestys,1,0.00026939655172413793
rely,8,0.0021551724137931034
fivefold,27,0.007273706896551724
neitherpainfulnorpleasant,25,0.006734913793103448
resonances,2,0.0005387931034482759
extremist,1,0.00026939655172413793
dana,2,0.0005387931034482759
profession,4,0.0010775862068965517
chitchat,1,0.00026939655172413793
eastward,1,0.00026939655172413793
parikappita,1,0.00026939655172413793
enter,130,0.03502155172413793
derives,2,0.0005387931034482759
longextinct,1,0.00026939655172413793
cupfull,1,0.00026939655172413793
allconquering,2,0.0005387931034482759
decomposed,4,0.0010775862068965517
amity,5,0.0013469827586206897
visittha,1,0.00026939655172413793
trading,8,0.0021551724137931034
nirujjhati,3,0.0008081896551724138
fortyfour,6,0.0016163793103448276
nongrasping,1,0.00026939655172413793
harrassed,1,0.00026939655172413793
fabricated,109,0.029364224137931036
instructing,29,0.0078125
dvejana,2,0.0005387931034482759
horseback,1,0.00026939655172413793
smitten,7,0.0018857758620689656
matchless,11,0.002963362068965517
natha,1,0.00026939655172413793
designationcontact,2,0.0005387931034482759
breadth,2,0.0005387931034482759
kaalaama,1,0.00026939655172413793
comb,1,0.00026939655172413793
lotuslake,1,0.00026939655172413793
dhammiko,1,0.00026939655172413793
kariiyanti,1,0.00026939655172413793
propounded,1,0.00026939655172413793
immersed,82,0.02209051724137931
sectarian,7,0.0018857758620689656
harbor,4,0.0010775862068965517
eightpart,2,0.0005387931034482759
versed,4,0.0010775862068965517
disqualification,7,0.0018857758620689656
koci,2,0.0005387931034482759
migajaala,6,0.0016163793103448276
lore,1,0.00026939655172413793
joiners,1,0.00026939655172413793
nanda,101,0.02720905172413793
precise,2,0.0005387931034482759
wood,85,0.022898706896551723
nexttonothing,3,0.0008081896551724138
ineffectual,4,0.0010775862068965517
foot,200,0.05387931034482758
loathe,3,0.0008081896551724138
abstinence,29,0.0078125
natural,18,0.004849137931034483
nayenapi,1,0.00026939655172413793
heaping,3,0.0008081896551724138
settle,12,0.003232758620689655
philosophies,2,0.0005387931034482759
unsurpassable,3,0.0008081896551724138
disquiet,1,0.00026939655172413793
countermedicines,1,0.00026939655172413793
disgrace,16,0.004310344827586207
construes,5,0.0013469827586206897
colleague,1,0.00026939655172413793
milking,2,0.0005387931034482759
putrefy,3,0.0008081896551724138
haven,3,0.0008081896551724138
avijjāsava,2,0.0005387931034482759
subsiding,24,0.00646551724137931
distresses,41,0.011045258620689655
ekasmim,1,0.00026939655172413793
effaced,2,0.0005387931034482759
series,9,0.0024245689655172415
theories,6,0.0016163793103448276
echoing,1,0.00026939655172413793
realizable,1,0.00026939655172413793
clenched,7,0.0018857758620689656
selfawakening,94,0.025323275862068964
struggling,2,0.0005387931034482759
actor,9,0.0024245689655172415
enmity,7,0.0018857758620689656
ladybugs,2,0.0005387931034482759
nutriments,29,0.0078125
disintegrated,1,0.00026939655172413793
myriads,2,0.0005387931034482759
pitamalla,3,0.0008081896551724138
assasapassasakaye,1,0.00026939655172413793
brazen,2,0.0005387931034482759
natthaananda,1,0.00026939655172413793
cognition,18,0.004849137931034483
wellbehaved,7,0.0018857758620689656
discontinue,2,0.0005387931034482759
fletcher,1,0.00026939655172413793
minds,137,0.0369073275862069
khiinaasavo,2,0.0005387931034482759
magaa,1,0.00026939655172413793
stupa,4,0.0010775862068965517
kathito,1,0.00026939655172413793
residual,6,0.0016163793103448276
couple,4,0.0010775862068965517
intellect,327,0.08809267241379311
invulnerability,1,0.00026939655172413793
fleeing,1,0.00026939655172413793
torch,21,0.005657327586206897
unworried,1,0.00026939655172413793
merciless,3,0.0008081896551724138
pester,5,0.0013469827586206897
trample,1,0.00026939655172413793
directional,1,0.00026939655172413793
austere,1,0.00026939655172413793
perception,1412,0.38038793103448276
squandering,5,0.0013469827586206897
foal,2,0.0005387931034482759
devachief,1,0.00026939655172413793
murdered,11,0.002963362068965517
nourishments,7,0.0018857758620689656
sammiñjite,1,0.00026939655172413793
lingering,6,0.0016163793103448276
crossexamine,3,0.0008081896551724138
kayanupassi,4,0.0010775862068965517
jubilation,1,0.00026939655172413793
bite,8,0.0021551724137931034
taaso,1,0.00026939655172413793
berated,1,0.00026939655172413793
steadiness,2,0.0005387931034482759
compellingly,1,0.00026939655172413793
feel,83,0.02235991379310345
atthasalini,1,0.00026939655172413793
masterfullyin,1,0.00026939655172413793
atanatiya,3,0.0008081896551724138
visuddhiditthi,1,0.00026939655172413793
twinwrappings,1,0.00026939655172413793
ariyabhumim,1,0.00026939655172413793
eventually,32,0.008620689655172414
acaaragocarasampanno,1,0.00026939655172413793
sadhayamananti,1,0.00026939655172413793
lokiya,2,0.0005387931034482759
seeks,32,0.008620689655172414
fathomed,14,0.003771551724137931
substituting,1,0.00026939655172413793
slow,30,0.008081896551724138
bulk,7,0.0018857758620689656
council,14,0.003771551724137931
destructive,20,0.005387931034482759
musaavaadaa,2,0.0005387931034482759
observes,24,0.00646551724137931
vacetabbam,1,0.00026939655172413793
anusota,1,0.00026939655172413793
suckling,1,0.00026939655172413793
fright,2,0.0005387931034482759
rootlets,1,0.00026939655172413793
consideration,28,0.007543103448275862
errandrunners,1,0.00026939655172413793
lapse,8,0.0021551724137931034
arrowless,2,0.0005387931034482759
enemies,30,0.008081896551724138
caves,4,0.0010775862068965517
students,22,0.005926724137931034
alexandra,1,0.00026939655172413793
turbulent,3,0.0008081896551724138
sharpened,1,0.00026939655172413793
buffaloheads,1,0.00026939655172413793
terrors,3,0.0008081896551724138
moha,3,0.0008081896551724138
sites,22,0.005926724137931034
century,4,0.0010775862068965517
discursive,31,0.008351293103448275
signify,4,0.0010775862068965517
rivalry,6,0.0016163793103448276
superficial,1,0.00026939655172413793
whitish,1,0.00026939655172413793
parse,1,0.00026939655172413793
weigher,1,0.00026939655172413793
facepowders,3,0.0008081896551724138
sāvatthī,116,0.03125
culamalunkyovada,1,0.00026939655172413793
reassurances,3,0.0008081896551724138
reply,45,0.012122844827586207
minstrels,1,0.00026939655172413793
bogs,1,0.00026939655172413793
beluva,1,0.00026939655172413793
fumigate,10,0.0026939655172413795
vineyya,1,0.00026939655172413793
dropping,9,0.0024245689655172415
workers,30,0.008081896551724138
forbears,1,0.00026939655172413793
trumpet,1,0.00026939655172413793
selfresolute,5,0.0013469827586206897
pavatti,2,0.0005387931034482759
bullion,3,0.0008081896551724138
trembles,4,0.0010775862068965517
incorrectly,2,0.0005387931034482759
oust,8,0.0021551724137931034
niddukkhabhavasankhatena,3,0.0008081896551724138
luscious,1,0.00026939655172413793
tideline,4,0.0010775862068965517
aiding,1,0.00026939655172413793
aasavati,1,0.00026939655172413793
journal,1,0.00026939655172413793
unenjoyable,1,0.00026939655172413793
singular,6,0.0016163793103448276
mahaanaama,5,0.0013469827586206897
reliability,1,0.00026939655172413793
inanimate,4,0.0010775862068965517
jotinamas,1,0.00026939655172413793
combination,12,0.003232758620689655
cleared,6,0.0016163793103448276
twelvefactored,1,0.00026939655172413793
evades,1,0.00026939655172413793
scatterbrained,1,0.00026939655172413793
topic,42,0.011314655172413793
reading,82,0.02209051724137931
nervous,7,0.0018857758620689656
patisallana,1,0.00026939655172413793
nivaranas,1,0.00026939655172413793
hells,4,0.0010775862068965517
prestige,1,0.00026939655172413793
talked,15,0.004040948275862069
exists,313,0.08432112068965517
rejection,19,0.0051185344827586205
ditthitthana,1,0.00026939655172413793
santiranam,1,0.00026939655172413793
cetasikas,1,0.00026939655172413793
mute,1,0.00026939655172413793
arouser,3,0.0008081896551724138
