,word,count,freq
5345,decree,3,0.0008081896551724138
8137,signal,3,0.0008081896551724138
3771,turmeric,3,0.0008081896551724138
5337,xxvi,3,0.0008081896551724138
2547,viewpoints,3,0.0008081896551724138
5334,mirrors,3,0.0008081896551724138
4468,kusagrass,3,0.0008081896551724138
3125,moist,3,0.0008081896551724138
9045,almscollecting,3,0.0008081896551724138
9044,childrens,3,0.0008081896551724138
7558,composing,3,0.0008081896551724138
1770,apodhatu,3,0.0008081896551724138
4859,partying,3,0.0008081896551724138
5379,yearnings,3,0.0008081896551724138
1133,reliving,3,0.0008081896551724138
5505,kathavatthu,3,0.0008081896551724138
4583,rudely,3,0.0008081896551724138
1772,faithlessness,3,0.0008081896551724138
3770,woodland,3,0.0008081896551724138
4490,fettering,3,0.0008081896551724138
8201,converses,3,0.0008081896551724138
3667,noticing,3,0.0008081896551724138
1144,nivatteti,3,0.0008081896551724138
4470,primarily,3,0.0008081896551724138
3767,unbecome,3,0.0008081896551724138
7353,older,3,0.0008081896551724138
2409,bloodrelations,3,0.0008081896551724138
2885,transactions,3,0.0008081896551724138
2539,brilliance,3,0.0008081896551724138
1290,synonyms,3,0.0008081896551724138
9054,attempt,3,0.0008081896551724138
5583,accomplishing,3,0.0008081896551724138
9057,awaking,3,0.0008081896551724138
1768,notbroughttobeing,3,0.0008081896551724138
1292,guarantee,3,0.0008081896551724138
4865,impression,3,0.0008081896551724138
2404,kakusandha,3,0.0008081896551724138
4898,smolder,3,0.0008081896551724138
2861,descending,3,0.0008081896551724138
7603,prescribes,3,0.0008081896551724138
142,peer,3,0.0008081896551724138
2930,pulverizing,3,0.0008081896551724138
5787,detaches,3,0.0008081896551724138
4168,gandhara,3,0.0008081896551724138
1072,doubter,3,0.0008081896551724138
5791,subsistence,3,0.0008081896551724138
5793,necklace,3,0.0008081896551724138
7439,irrelevant,3,0.0008081896551724138
7466,etymology,3,0.0008081896551724138
5795,trays,3,0.0008081896551724138
3394,exposure,3,0.0008081896551724138
6773,sanctitude,3,0.0008081896551724138
1377,ankle,3,0.0008081896551724138
6669,favored,3,0.0008081896551724138
2281,climbed,3,0.0008081896551724138
6673,pundits,3,0.0008081896551724138
5804,lymph,3,0.0008081896551724138
4938,promises,3,0.0008081896551724138
3834,sankhata,3,0.0008081896551724138
3437,ravishing,3,0.0008081896551724138
5257,yamataggi,3,0.0008081896551724138
6531,maddakucchi,3,0.0008081896551724138
8275,tire,3,0.0008081896551724138
1673,oils,3,0.0008081896551724138
1824,abhiññaa,3,0.0008081896551724138
7650,whaleeatereaters,3,0.0008081896551724138
7651,mourns,3,0.0008081896551724138
1077,adheres,3,0.0008081896551724138
3827,divide,3,0.0008081896551724138
6682,fosters,3,0.0008081896551724138
6742,possessors,3,0.0008081896551724138
5769,dutifulness,3,0.0008081896551724138
3072,taunting,3,0.0008081896551724138
8896,xix,3,0.0008081896551724138
5268,idiots,3,0.0008081896551724138
5774,masterful,3,0.0008081896551724138
7661,sightless,3,0.0008081896551724138
6528,withdraws,3,0.0008081896551724138
2293,hound,3,0.0008081896551724138
1073,profits,3,0.0008081896551724138
5439,wanes,3,0.0008081896551724138
5806,attractiveness,3,0.0008081896551724138
8873,pigeon,3,0.0008081896551724138
199,hopscotch,3,0.0008081896551724138
734,owes,3,0.0008081896551724138
3068,siya,3,0.0008081896551724138
209,immoderate,3,0.0008081896551724138
3600,pivot,3,0.0008081896551724138
8851,brokenthroughto,3,0.0008081896551724138
9,regimental,3,0.0008081896551724138
1842,crucible,3,0.0008081896551724138
4881,sikkhati,3,0.0008081896551724138
4639,apara,3,0.0008081896551724138
2268,ajivaka,3,0.0008081896551724138
3237,curries,3,0.0008081896551724138
3597,cane,3,0.0008081896551724138
5227,samiddhis,3,0.0008081896551724138
3367,stupor,3,0.0008081896551724138
5,thirtyeight,3,0.0008081896551724138
8151,dhammavicaya,3,0.0008081896551724138
4512,lice,3,0.0008081896551724138
7223,illumined,3,0.0008081896551724138
4514,fireproperty,3,0.0008081896551724138
3233,bloodsacrifices,3,0.0008081896551724138
3714,bojjhaṅgas,3,0.0008081896551724138
200,chamber,3,0.0008081896551724138
5808,lain,3,0.0008081896551724138
2490,weeds,3,0.0008081896551724138
4840,unmuddied,3,0.0008081896551724138
5819,speedy,3,0.0008081896551724138
8869,paralyze,3,0.0008081896551724138
7229,wellpolished,3,0.0008081896551724138
8865,ambrosia,3,0.0008081896551724138
5237,respirations,3,0.0008081896551724138
1660,mealtime,3,0.0008081896551724138
4516,makutabandhana,3,0.0008081896551724138
5822,foaming,3,0.0008081896551724138
4206,sakya,3,0.0008081896551724138
8293,prone,3,0.0008081896551724138
3232,asunder,3,0.0008081896551724138
8859,fretting,3,0.0008081896551724138
2302,impact,3,0.0008081896551724138
7436,expresses,3,0.0008081896551724138
7645,stab,3,0.0008081896551724138
6549,intestine,3,0.0008081896551724138
3387,unbegotten,3,0.0008081896551724138
6654,tonics,3,0.0008081896551724138
5395,kesakambala,3,0.0008081896551724138
159,dogmatic,3,0.0008081896551724138
3719,nonholding,3,0.0008081896551724138
162,dosa,3,0.0008081896551724138
8265,distributing,3,0.0008081896551724138
8266,visitor,3,0.0008081896551724138
7625,chandaraaga,3,0.0008081896551724138
6546,preserves,3,0.0008081896551724138
2906,marshy,3,0.0008081896551724138
6764,gall,3,0.0008081896551724138
5284,realisation,3,0.0008081896551724138
5729,equanimityexplorations,3,0.0008081896551724138
2323,causation,3,0.0008081896551724138
4157,habitual,3,0.0008081896551724138
1808,bypassing,3,0.0008081896551724138
5289,almsbowl,3,0.0008081896551724138
2320,sucking,3,0.0008081896551724138
2337,fouled,3,0.0008081896551724138
3634,quickwitted,3,0.0008081896551724138
9161,chased,3,0.0008081896551724138
8082,shrouds,3,0.0008081896551724138
7414,paali,3,0.0008081896551724138
147,shackled,3,0.0008081896551724138
2342,failed,3,0.0008081896551724138
660,distressexplorations,3,0.0008081896551724138
760,jeering,3,0.0008081896551724138
707,tuskers,3,0.0008081896551724138
1194,fee,3,0.0008081896551724138
2334,dependents,3,0.0008081896551724138
153,guise,3,0.0008081896551724138
1803,deliberately,3,0.0008081896551724138
4500,interested,3,0.0008081896551724138
1241,kumbhandas,3,0.0008081896551724138
741,socalled,3,0.0008081896551724138
6544,unsightly,3,0.0008081896551724138
5288,pose,3,0.0008081896551724138
183,dispersed,3,0.0008081896551724138
1091,portents,3,0.0008081896551724138
5275,storehouse,3,0.0008081896551724138
3211,cravingstandpoint,3,0.0008081896551724138
9173,desirefor,3,0.0008081896551724138
179,poorlytuned,3,0.0008081896551724138
2599,araka,3,0.0008081896551724138
6754,delhi,3,0.0008081896551724138
8923,evilminded,3,0.0008081896551724138
1083,lusts,3,0.0008081896551724138
7638,dhīra,3,0.0008081896551724138
1230,ascending,3,0.0008081896551724138
8915,uncovetous,3,0.0008081896551724138
4432,wits,3,0.0008081896551724138
5740,puriso,3,0.0008081896551724138
1712,earlobes,3,0.0008081896551724138
8070,rhyme,3,0.0008081896551724138
7243,sexually,3,0.0008081896551724138
9172,pipphalivana,3,0.0008081896551724138
5735,kneading,3,0.0008081896551724138
1585,miccha,2,0.0005387931034482759
11892,designationcontact,2,0.0005387931034482759
2908,bragging,2,0.0005387931034482759
12106,yojanas,2,0.0005387931034482759
1573,preserver,2,0.0005387931034482759
4782,appreciate,2,0.0005387931034482759
11876,allconquering,2,0.0005387931034482759
6702,mascara,2,0.0005387931034482759
12101,chains,2,0.0005387931034482759
17521,undisciplined,2,0.0005387931034482759
6891,foes,2,0.0005387931034482759
17673,smokes,2,0.0005387931034482759
1713,satiya,2,0.0005387931034482759
16264,detach,2,0.0005387931034482759
6690,footsteps,2,0.0005387931034482759
11865,resonances,2,0.0005387931034482759
17661,conciliated,2,0.0005387931034482759
11867,dana,2,0.0005387931034482759
16203,longlasting,2,0.0005387931034482759
6896,dama,2,0.0005387931034482759
12122,jeered,2,0.0005387931034482759
1705,earthen,2,0.0005387931034482759
14127,camels,2,0.0005387931034482759
12100,builder,2,0.0005387931034482759
6883,kaccayanagotta,2,0.0005387931034482759
1577,viewattraction,2,0.0005387931034482759
17530,whispered,2,0.0005387931034482759
17536,ragged,2,0.0005387931034482759
12099,plead,2,0.0005387931034482759
12121,divining,2,0.0005387931034482759
11887,dvejana,2,0.0005387931034482759
11873,derives,2,0.0005387931034482759
12113,wit,2,0.0005387931034482759
17665,vadaami,2,0.0005387931034482759
1568,twisting,2,0.0005387931034482759
16207,acknowledge,2,0.0005387931034482759
11893,breadth,2,0.0005387931034482759
14029,pekkhanam,2,0.0005387931034482759
6703,equanimitypleasure,2,0.0005387931034482759
6706,assiduously,2,0.0005387931034482759
2909,sabhava,2,0.0005387931034482759
6783,sumbhas,2,0.0005387931034482759
12093,imagining,2,0.0005387931034482759
17571,frogs,2,0.0005387931034482759
4824,islands,2,0.0005387931034482759
4822,composers,2,0.0005387931034482759
2927,sabbattha,2,0.0005387931034482759
17581,attato,2,0.0005387931034482759
4850,nirvana,2,0.0005387931034482759
2923,emotion,2,0.0005387931034482759
6750,cauterizing,2,0.0005387931034482759
14091,bipeds,2,0.0005387931034482759
17623,mainstay,2,0.0005387931034482759
17575,excretion,2,0.0005387931034482759
16252,cittanti,2,0.0005387931034482759
4854,imperfect,2,0.0005387931034482759
6815,āyatana,2,0.0005387931034482759
14063,tethered,2,0.0005387931034482759
14051,drugs,2,0.0005387931034482759
4855,apekhavaa,2,0.0005387931034482759
1622,earnestly,2,0.0005387931034482759
11959,khiinaasavo,2,0.0005387931034482759
6744,armorclad,2,0.0005387931034482759
17568,nutritive,2,0.0005387931034482759
17632,sweeping,2,0.0005387931034482759
11956,discontinue,2,0.0005387931034482759
6743,handsaroundtheknees,2,0.0005387931034482759
1676,devaduta,2,0.0005387931034482759
12053,pavatti,2,0.0005387931034482759
4811,vossajjane,2,0.0005387931034482759
4844,crippled,2,0.0005387931034482759
6766,condensed,2,0.0005387931034482759
1702,mañjusa,2,0.0005387931034482759
4832,griefless,2,0.0005387931034482759
12001,lokiya,2,0.0005387931034482759
14073,oars,2,0.0005387931034482759
4837,residue,2,0.0005387931034482759
6785,groundedontruth,2,0.0005387931034482759
6780,vaciviññatti,2,0.0005387931034482759
2935,hillrice,2,0.0005387931034482759
1654,completes,2,0.0005387931034482759
16240,framing,2,0.0005387931034482759
1636,accusation,2,0.0005387931034482759
12009,musaavaadaa,2,0.0005387931034482759
14070,bubbles,2,0.0005387931034482759
12014,fright,2,0.0005387931034482759
6775,stitched,2,0.0005387931034482759
2928,vitakkento,2,0.0005387931034482759
11989,steadiness,2,0.0005387931034482759
16230,comprehender,2,0.0005387931034482759
16243,vicikicchaa,2,0.0005387931034482759
6792,brahmanical,2,0.0005387931034482759
14086,padumaka,2,0.0005387931034482759
12019,arrowless,2,0.0005387931034482759
6772,saṅghādisesa,2,0.0005387931034482759
17615,dissect,2,0.0005387931034482759
1663,sneering,2,0.0005387931034482759
1632,woody,2,0.0005387931034482759
11977,foal,2,0.0005387931034482759
6798,ruling,2,0.0005387931034482759
6740,patipassaddha,2,0.0005387931034482759
11952,brazen,2,0.0005387931034482759
12056,incorrectly,2,0.0005387931034482759
6712,upheld,2,0.0005387931034482759
6849,unmindful,2,0.0005387931034482759
11922,philosophies,2,0.0005387931034482759
1686,mogharajas,2,0.0005387931034482759
17652,adore,2,0.0005387931034482759
6717,pecca,2,0.0005387931034482759
17653,smiths,2,0.0005387931034482759
6855,culminating,2,0.0005387931034482759
17548,wintry,2,0.0005387931034482759
6860,bathingplace,2,0.0005387931034482759
16212,predominantly,2,0.0005387931034482759
11911,precise,2,0.0005387931034482759
6713,unrelieved,2,0.0005387931034482759
6711,mahamakut,2,0.0005387931034482759
11949,myriads,2,0.0005387931034482759
6710,uninformed,2,0.0005387931034482759
1589,koṇḍañña,2,0.0005387931034482759
4868,puddles,2,0.0005387931034482759
1696,sewer,2,0.0005387931034482759
4869,enflamed,2,0.0005387931034482759
2912,alimentary,2,0.0005387931034482759
6709,ruupam,2,0.0005387931034482759
11906,koci,2,0.0005387931034482759
16209,manasikara,2,0.0005387931034482759
11903,eightpart,2,0.0005387931034482759
6708,nibbanas,2,0.0005387931034482759
14032,muse,2,0.0005387931034482759
16216,utthana,2,0.0005387931034482759
2954,geomancy,2,0.0005387931034482759
14105,diabetes,2,0.0005387931034482759
4858,switch,2,0.0005387931034482759
1615,ekamaggo,2,0.0005387931034482759
6735,traces,2,0.0005387931034482759
11946,ladybugs,2,0.0005387931034482759
6828,tena,2,0.0005387931034482759
14047,fasting,2,0.0005387931034482759
11943,struggling,2,0.0005387931034482759
17563,jerkings,2,0.0005387931034482759
14046,vagaries,2,0.0005387931034482759
14045,inserted,2,0.0005387931034482759
1681,outs,2,0.0005387931034482759
1613,equipped,2,0.0005387931034482759
1683,houseprotection,2,0.0005387931034482759
11936,effaced,2,0.0005387931034482759
2916,softwood,2,0.0005387931034482759
6729,feathers,2,0.0005387931034482759
17557,explication,2,0.0005387931034482759
4856,unyoked,2,0.0005387931034482759
6838,pāṭidesanīya,2,0.0005387931034482759
6782,sakalika,2,0.0005387931034482759
17555,classical,2,0.0005387931034482759
11932,avijjāsava,2,0.0005387931034482759
4857,jamb,2,0.0005387931034482759
6842,envies,2,0.0005387931034482759
14104,consolidate,2,0.0005387931034482759
11929,milking,2,0.0005387931034482759
16195,tikicchaka,2,0.0005387931034482759
7059,niraya,2,0.0005387931034482759
6900,bahuvedaniya,2,0.0005387931034482759
11479,samyojanassa,2,0.0005387931034482759
17952,devotee,2,0.0005387931034482759
4614,kammaforming,2,0.0005387931034482759
17947,suddhatthaka,2,0.0005387931034482759
7263,earthgods,2,0.0005387931034482759
14313,latencies,2,0.0005387931034482759
7259,heraññakani,2,0.0005387931034482759
7258,dive,2,0.0005387931034482759
3078,performances,2,0.0005387931034482759
1350,replaces,2,0.0005387931034482759
4623,aasavaa,2,0.0005387931034482759
14304,subterfuges,2,0.0005387931034482759
1352,dreaming,2,0.0005387931034482759
11482,paired,2,0.0005387931034482759
17936,subservient,2,0.0005387931034482759
17935,haystack,2,0.0005387931034482759
7249,interrupt,2,0.0005387931034482759
14307,sickliness,2,0.0005387931034482759
1354,sweetscented,2,0.0005387931034482759
7245,grit,2,0.0005387931034482759
17929,balam,2,0.0005387931034482759
17953,overactive,2,0.0005387931034482759
7275,sewing,2,0.0005387931034482759
17956,formness,2,0.0005387931034482759
1335,saddhaa,2,0.0005387931034482759
17976,wellbathed,2,0.0005387931034482759
17974,kayadi,2,0.0005387931034482759
7306,cushion,2,0.0005387931034482759
16057,allurement,2,0.0005387931034482759
17971,unrelenting,2,0.0005387931034482759
17969,saleyyaka,2,0.0005387931034482759
11435,cattleman,2,0.0005387931034482759
7303,secretive,2,0.0005387931034482759
11438,crevices,2,0.0005387931034482759
7300,kummo,2,0.0005387931034482759
14329,seedpods,2,0.0005387931034482759
17966,magandiyas,2,0.0005387931034482759
11444,standardbearers,2,0.0005387931034482759
7294,unadhering,2,0.0005387931034482759
16060,immorality,2,0.0005387931034482759
11448,reexamine,2,0.0005387931034482759
14326,irreducible,2,0.0005387931034482759
1334,smartening,2,0.0005387931034482759
11452,restricts,2,0.0005387931034482759
11494,deceits,2,0.0005387931034482759
3075,fodder,2,0.0005387931034482759
11422,complaint,2,0.0005387931034482759
17893,research,2,0.0005387931034482759
17907,slams,2,0.0005387931034482759
14288,enemyfree,2,0.0005387931034482759
7224,synonym,2,0.0005387931034482759
14287,vomited,2,0.0005387931034482759
17904,overbusy,2,0.0005387931034482759
17902,rubies,2,0.0005387931034482759
17900,araham,2,0.0005387931034482759
17898,acknowledges,2,0.0005387931034482759
11539,baseness,2,0.0005387931034482759
4643,breech,2,0.0005387931034482759
3074,shepherds,2,0.0005387931034482759
16093,hanker,2,0.0005387931034482759
11547,khamanti,2,0.0005387931034482759
11548,rashly,2,0.0005387931034482759
11549,janati,2,0.0005387931034482759
1390,switches,2,0.0005387931034482759
7202,hits,2,0.0005387931034482759
3058,discharged,2,0.0005387931034482759
1393,bhavo,2,0.0005387931034482759
7194,liquidsubstance,2,0.0005387931034482759
7226,shouts,2,0.0005387931034482759
7230,ran,2,0.0005387931034482759
4637,giribbajas,2,0.0005387931034482759
14290,angulimalas,2,0.0005387931034482759
17925,samadhikkhandha,2,0.0005387931034482759
1359,imam,2,0.0005387931034482759
11500,phusitva,2,0.0005387931034482759
4630,lethargic,2,0.0005387931034482759
7240,kolafruits,2,0.0005387931034482759
3073,bodyobject,2,0.0005387931034482759
16081,proceeded,2,0.0005387931034482759
7237,fending,2,0.0005387931034482759
1363,patthana,2,0.0005387931034482759
16082,donapaaka,2,0.0005387931034482759
14296,equanimitymindfulness,2,0.0005387931034482759
4633,putrefaction,2,0.0005387931034482759
11511,throats,2,0.0005387931034482759
4634,kilesa,2,0.0005387931034482759
14293,erroneously,2,0.0005387931034482759
4636,counterpart,2,0.0005387931034482759
1372,mana,2,0.0005387931034482759
11517,cappeller,2,0.0005387931034482759
11519,unexalted,2,0.0005387931034482759
7314,blotted,2,0.0005387931034482759
17980,crouch,2,0.0005387931034482759
11560,payaga,2,0.0005387931034482759
4538,congested,2,0.0005387931034482759
1243,decaying,2,0.0005387931034482759
18065,vicayasambojjhaṅga,2,0.0005387931034482759
11303,digs,2,0.0005387931034482759
14394,flayed,2,0.0005387931034482759
1246,sammasambuddhas,2,0.0005387931034482759
11306,catummaharajika,2,0.0005387931034482759
1247,irruption,2,0.0005387931034482759
11310,boastful,2,0.0005387931034482759
16008,lovable,2,0.0005387931034482759
11314,doers,2,0.0005387931034482759
4560,differentcolored,2,0.0005387931034482759
1253,summoner,2,0.0005387931034482759
1254,viewpassion,2,0.0005387931034482759
7400,pakasetabba,2,0.0005387931034482759
1262,stroking,2,0.0005387931034482759
4554,mahaniddesa,2,0.0005387931034482759
7397,massed,2,0.0005387931034482759
4558,soundbase,2,0.0005387931034482759
16014,righteousness,2,0.0005387931034482759
11331,confusing,2,0.0005387931034482759
7413,handpictures,2,0.0005387931034482759
18069,affections,2,0.0005387931034482759
7421,paññindriya,2,0.0005387931034482759
18071,hedonistic,2,0.0005387931034482759
11259,imagines,2,0.0005387931034482759
7447,disastrous,2,0.0005387931034482759
18095,khana,2,0.0005387931034482759
18093,ambalaṭṭhika,2,0.0005387931034482759
11267,ghana,2,0.0005387931034482759
11268,earning,2,0.0005387931034482759
7441,detaching,2,0.0005387931034482759
18087,totalities,2,0.0005387931034482759
7438,bhaarahaara,2,0.0005387931034482759
4522,heartwoodsimile,2,0.0005387931034482759
14405,neverreturning,2,0.0005387931034482759
14404,pigeonholed,2,0.0005387931034482759
18082,giribbaja,2,0.0005387931034482759
18081,distillery,2,0.0005387931034482759
4528,ghata,2,0.0005387931034482759
4532,akusalakammapatha,2,0.0005387931034482759
7427,orb,2,0.0005387931034482759
1236,sensecontrol,2,0.0005387931034482759
11290,vacanehi,2,0.0005387931034482759
7394,thiinamiddha,2,0.0005387931034482759
18041,precipices,2,0.0005387931034482759
11418,puritybywater,2,0.0005387931034482759
17996,familiarizing,2,0.0005387931034482759
11381,plus,2,0.0005387931034482759
16032,repeats,2,0.0005387931034482759
18008,phrenology,2,0.0005387931034482759
11387,divinitys,2,0.0005387931034482759
11391,dismounted,2,0.0005387931034482759
11392,sorry,2,0.0005387931034482759
14353,flaw,2,0.0005387931034482759
3119,cubits,2,0.0005387931034482759
3117,bhutamidam,2,0.0005387931034482759
17995,patients,2,0.0005387931034482759
11336,piling,2,0.0005387931034482759
1312,paccha,2,0.0005387931034482759
14349,quaking,2,0.0005387931034482759
3115,uncles,2,0.0005387931034482759
7323,begrudges,2,0.0005387931034482759
1318,exact,2,0.0005387931034482759
7319,tubful,2,0.0005387931034482759
11411,avakkanti,2,0.0005387931034482759
16046,lanced,2,0.0005387931034482759
16051,pukkusa,2,0.0005387931034482759
11378,bulky,2,0.0005387931034482759
4575,slandering,2,0.0005387931034482759
11374,viraaga,2,0.0005387931034482759
1289,deranged,2,0.0005387931034482759
11337,rinsed,2,0.0005387931034482759
18040,sāmāvatī,2,0.0005387931034482759
11339,paritassati,2,0.0005387931034482759
7390,sudassa,2,0.0005387931034482759
7389,wordy,2,0.0005387931034482759
7388,appana,2,0.0005387931034482759
1270,compulsive,2,0.0005387931034482759
16019,cohabitation,2,0.0005387931034482759
1282,secured,2,0.0005387931034482759
18030,conformations,2,0.0005387931034482759
11353,rightliving,2,0.0005387931034482759
18029,paramattha,2,0.0005387931034482759
4571,sticking,2,0.0005387931034482759
18026,materially,2,0.0005387931034482759
11358,grace,2,0.0005387931034482759
7367,judges,2,0.0005387931034482759
11360,anopama,2,0.0005387931034482759
18023,staves,2,0.0005387931034482759
7354,shored,2,0.0005387931034482759
7192,jutted,2,0.0005387931034482759
17881,sufferers,2,0.0005387931034482759
6904,formlessbecoming,2,0.0005387931034482759
17742,investments,2,0.0005387931034482759
7003,brawls,2,0.0005387931034482759
3003,anomalies,2,0.0005387931034482759
14177,samuppāda,2,0.0005387931034482759
17749,chessboard,2,0.0005387931034482759
11765,charcoals,2,0.0005387931034482759
7001,tenthousand,2,0.0005387931034482759
1511,preface,2,0.0005387931034482759
6996,earthsubstance,2,0.0005387931034482759
14174,hasty,2,0.0005387931034482759
6990,spiders,2,0.0005387931034482759
17734,conversance,2,0.0005387931034482759
11777,massaged,2,0.0005387931034482759
6986,resorted,2,0.0005387931034482759
3000,gluttony,2,0.0005387931034482759
17739,threeround,2,0.0005387931034482759
6985,hood,2,0.0005387931034482759
6983,parted,2,0.0005387931034482759
17736,jivakas,2,0.0005387931034482759
11786,writings,2,0.0005387931034482759
11787,pulverizes,2,0.0005387931034482759
11758,streamattainment,2,0.0005387931034482759
11756,compass,2,0.0005387931034482759
11755,cohabit,2,0.0005387931034482759
4731,slanderous,2,0.0005387931034482759
16152,permit,2,0.0005387931034482759
7044,earoil,2,0.0005387931034482759
4724,abhinivesa,2,0.0005387931034482759
7040,graspings,2,0.0005387931034482759
4727,conchlike,2,0.0005387931034482759
11733,anupassananam,2,0.0005387931034482759
14188,intake,2,0.0005387931034482759
11735,bho,2,0.0005387931034482759
3010,animitto,2,0.0005387931034482759
7024,curtain,2,0.0005387931034482759
3007,liturgy,2,0.0005387931034482759
16158,garrulous,2,0.0005387931034482759
17762,attacks,2,0.0005387931034482759
1494,skewed,2,0.0005387931034482759
11747,meditationsubjects,2,0.0005387931034482759
17759,samaṇā,2,0.0005387931034482759
14182,affecting,2,0.0005387931034482759
14181,straightened,2,0.0005387931034482759
11752,spurred,2,0.0005387931034482759
6981,joining,2,0.0005387931034482759
16171,defended,2,0.0005387931034482759
7050,xxv,2,0.0005387931034482759
11843,chopped,2,0.0005387931034482759
1554,maddened,2,0.0005387931034482759
14147,perceptioncaused,2,0.0005387931034482759
11832,tathaagato,2,0.0005387931034482759
4758,disliking,2,0.0005387931034482759
17705,alleys,2,0.0005387931034482759
6935,asthma,2,0.0005387931034482759
17704,madhura,2,0.0005387931034482759
6932,segments,2,0.0005387931034482759
11841,dhammadevotees,2,0.0005387931034482759
17701,param,2,0.0005387931034482759
11792,para,2,0.0005387931034482759
1557,sangama,2,0.0005387931034482759
14140,alavis,2,0.0005387931034482759
4775,fans,2,0.0005387931034482759
4777,accumulate,2,0.0005387931034482759
17692,vinibbhoga,2,0.0005387931034482759
14135,resolveshere,2,0.0005387931034482759
6914,aputtaka,2,0.0005387931034482759
11857,pubba,2,0.0005387931034482759
6913,saṅgā,2,0.0005387931034482759
17710,causallyoriginated,2,0.0005387931034482759
4757,saattham,2,0.0005387931034482759
16184,civara,2,0.0005387931034482759
4756,planet,2,0.0005387931034482759
17732,makkata,2,0.0005387931034482759
11795,unmoving,2,0.0005387931034482759
2993,meteor,2,0.0005387931034482759
1534,firewoodgathering,2,0.0005387931034482759
6963,depict,2,0.0005387931034482759
6958,remedies,2,0.0005387931034482759
2991,middlelength,2,0.0005387931034482759
17722,signlessthe,2,0.0005387931034482759
11810,smoking,2,0.0005387931034482759
2990,stature,2,0.0005387931034482759
6954,manyness,2,0.0005387931034482759
4752,bhadraka,2,0.0005387931034482759
11816,broods,2,0.0005387931034482759
6948,gosh,2,0.0005387931034482759
16182,matta,2,0.0005387931034482759
11820,dhaniyas,2,0.0005387931034482759
6946,slanting,2,0.0005387931034482759
1550,lifespans,2,0.0005387931034482759
11824,bhavassa,2,0.0005387931034482759
7049,amuse,2,0.0005387931034482759
7051,moliya,2,0.0005387931034482759
14270,halfblind,2,0.0005387931034482759
4684,pañcasata,2,0.0005387931034482759
7144,enables,2,0.0005387931034482759
16116,greeds,2,0.0005387931034482759
3036,pace,2,0.0005387931034482759
14243,countrysides,2,0.0005387931034482759
16118,summoned,2,0.0005387931034482759
7140,harmless,2,0.0005387931034482759
11614,neighbourhood,2,0.0005387931034482759
11615,collyrium,2,0.0005387931034482759
4682,mimicking,2,0.0005387931034482759
1425,bentover,2,0.0005387931034482759
4694,sarabhū,2,0.0005387931034482759
11624,incurred,2,0.0005387931034482759
14236,stumbles,2,0.0005387931034482759
17829,ender,2,0.0005387931034482759
11636,parato,2,0.0005387931034482759
1430,adjuncts,2,0.0005387931034482759
11640,humbly,2,0.0005387931034482759
7112,welldressed,2,0.0005387931034482759
7111,reinforce,2,0.0005387931034482759
11643,patta,2,0.0005387931034482759
7145,personification,2,0.0005387931034482759
7146,disembodied,2,0.0005387931034482759
3040,unapparent,2,0.0005387931034482759
17850,furthermorejust,2,0.0005387931034482759
11565,dissociation,2,0.0005387931034482759
17875,vippharo,2,0.0005387931034482759
14264,affirmation,2,0.0005387931034482759
1405,feelingobject,2,0.0005387931034482759
16104,aññaa,2,0.0005387931034482759
4666,argumentation,2,0.0005387931034482759
14258,shakes,2,0.0005387931034482759
1407,require,2,0.0005387931034482759
11580,pārājika,2,0.0005387931034482759
11581,rumored,2,0.0005387931034482759
7170,viewdelight,2,0.0005387931034482759
7168,imitating,2,0.0005387931034482759
1408,dustbin,2,0.0005387931034482759
11590,dungbeetle,2,0.0005387931034482759
17857,cetovimutti,2,0.0005387931034482759
1412,crumbling,2,0.0005387931034482759
11595,bhuutam,2,0.0005387931034482759
7156,chavalata,2,0.0005387931034482759
17851,cuula,2,0.0005387931034482759
7110,accountants,2,0.0005387931034482759
7109,sufficiently,2,0.0005387931034482759
1476,objectifications,2,0.0005387931034482759
17519,diversified,2,0.0005387931034482759
4706,pabbata,2,0.0005387931034482759
11692,coach,2,0.0005387931034482759
11693,notdhamma,2,0.0005387931034482759
16144,counter,2,0.0005387931034482759
16145,dishonor,2,0.0005387931034482759
17788,tops,2,0.0005387931034482759
14204,thirdtimeintheevening,2,0.0005387931034482759
1465,acacia,2,0.0005387931034482759
1466,resultants,2,0.0005387931034482759
14202,stealer,2,0.0005387931034482759
17824,collar,2,0.0005387931034482759
11709,team,2,0.0005387931034482759
3014,summer,2,0.0005387931034482759
11712,selves,2,0.0005387931034482759
7055,reformers,2,0.0005387931034482759
11714,separates,2,0.0005387931034482759
14197,kesadibhutupadaya,2,0.0005387931034482759
3011,backslid,2,0.0005387931034482759
11718,xxii,2,0.0005387931034482759
11720,likelihood,2,0.0005387931034482759
14213,continuous,2,0.0005387931034482759
14216,decry,2,0.0005387931034482759
3028,deliver,2,0.0005387931034482759
7081,inquired,2,0.0005387931034482759
17821,regularly,2,0.0005387931034482759
11655,aruupaloka,2,0.0005387931034482759
7099,jtb,2,0.0005387931034482759
17816,panada,2,0.0005387931034482759
17814,inseeing,2,0.0005387931034482759
16132,resentmentobject,2,0.0005387931034482759
11664,stuff,2,0.0005387931034482759
14222,rahulas,2,0.0005387931034482759
11666,pea,2,0.0005387931034482759
17811,unyokings,2,0.0005387931034482759
17809,paññacakkhuna,2,0.0005387931034482759
